65001	POS	1.1968769002108635E-31	NEG	1.0
65002	POS	0.9995739035284895	NEG	4.2609647151044846E-4
65003	POS	6.333471165371077E-32	NEG	1.0
65004	POS	1.9547117874443116E-12	NEG	0.9999999999980453
65005	POS	9.670202914771453E-6	NEG	0.9999903297970852
65006	POS	6.461206429187964E-7	NEG	0.999999353879357
65007	POS	0.8964713198516133	NEG	0.10352868014838672
65008	POS	0.9999999999993539	NEG	6.460653788669694E-13
65009	POS	9.384704832954667E-8	NEG	0.9999999061529515
65010	POS	0.9999999999998859	NEG	1.1415310275335765E-13
65011	POS	0.9999946002519585	NEG	5.399748041588169E-6
65012	POS	0.9991137681672528	NEG	8.862318327471291E-4
65013	POS	0.030972798162153845	NEG	0.9690272018378463
65014	POS	0.999999999926428	NEG	7.357213232347486E-11
65015	POS	0.9999987962085486	NEG	1.2037914513841964E-6
65016	POS	0.9999694401430503	NEG	3.0559856949566175E-5
65017	POS	1.0	NEG	2.1024538535527391E-19
65018	POS	0.9999999999999936	NEG	6.486263617523573E-15
65019	POS	2.4137194462906087E-11	NEG	0.9999999999758629
65020	POS	1.0	NEG	8.837554358255846E-20
65021	POS	0.9999987962085486	NEG	1.2037914513841964E-6
65022	POS	9.09786466881617E-9	NEG	0.9999999909021354
65023	POS	0.9999999975531115	NEG	2.4468883580513363E-9
65024	POS	0.25433523611185255	NEG	0.7456647638881475
65025	POS	1.0	NEG	2.4132349146879235E-21
65026	POS	0.0029862570048631437	NEG	0.9970137429951369
65027	POS	0.19123435648102888	NEG	0.8087656435189712
65028	POS	0.9999946002519585	NEG	5.399748041588169E-6
65029	POS	3.2803281495310065E-17	NEG	1.0
65030	POS	1.0799505032808217E-11	NEG	0.9999999999892004
65031	POS	1.152450520461483E-10	NEG	0.9999999998847549
65032	POS	1.0160230030184613E-14	NEG	0.9999999999999898
65033	POS	1.9969202901884605E-19	NEG	1.0
65034	POS	0.9999987962085486	NEG	1.2037914513841964E-6
65035	POS	0.0034126864821221563	NEG	0.996587313517878
65036	POS	0.9999423805307692	NEG	5.761946923086967E-5
65037	POS	1.0	NEG	1.7097722077395916E-17
65038	POS	2.892001693620497E-21	NEG	1.0
65039	POS	0.9999919124806943	NEG	8.087519305577223E-6
65040	POS	0.9999757791497481	NEG	2.42208502519715E-5
65041	POS	0.9999999969196445	NEG	3.080355502303734E-9
65042	POS	0.9954716461006112	NEG	0.0045283538993887516
65043	POS	0.7844749588761342	NEG	0.21552504112386592
65044	POS	0.9999812212576721	NEG	1.877874232801826E-5
65045	POS	1.9453753928215257E-4	NEG	0.9998054624607179
65046	POS	0.9995128794802447	NEG	4.8712051975528385E-4
65047	POS	4.188286251082408E-23	NEG	1.0
65048	POS	0.998986911929807	NEG	0.00101308807019302
65049	POS	5.796002209167305E-18	NEG	1.0
65050	POS	1.5004245362365233E-8	NEG	0.9999999849957546
65051	POS	0.36000799602565253	NEG	0.6399920039743474
65052	POS	0.9995739035284895	NEG	4.2609647151044846E-4
65053	POS	0.9988419183930449	NEG	0.0011580816069550767
65054	POS	0.9999600554766338	NEG	3.994452336618672E-5
65055	POS	1.0	NEG	2.5650740710964106E-18
65056	POS	1.3350002429566226E-10	NEG	0.9999999998664999
65057	POS	0.9082560229353468	NEG	0.09174397706465308
65058	POS	1.0003428147051835E-24	NEG	1.0
65059	POS	2.4647317218267402E-6	NEG	0.9999975352682782
65060	POS	0.998986911929807	NEG	0.00101308807019302
65061	POS	0.9999423805307692	NEG	5.761946923086967E-5
65062	POS	1.9740674519139162E-12	NEG	0.999999999998026
